file,pageTitle,section,tableIndex,headers,rowCount
html/subject/矯正/02_診査検査_不正咬合の診査・診断.html,不正咬合の診査・診断,1. 顔貌・側貌の評価,0,分類 | 特徴 | 関連する不正咬合,3
html/subject/矯正/02_診査検査_不正咬合の診査・診断.html,不正咬合の診査・診断,2. セファロ分析・骨格性評価,2,計測点 | 定義,6
html/subject/矯正/02_診査検査_不正咬合の診査・診断.html,不正咬合の診査・診断,2. セファロ分析・骨格性評価,3,分類 | ANB角 | 特徴,3
html/subject/矯正/02_診査検査_不正咬合の診査・診断.html,不正咬合の診査・診断,2. セファロ分析・骨格性評価,4,分類 | 下顎下縁平面角 | 特徴,2
html/subject/矯正/02_診査検査_不正咬合の診査・診断.html,不正咬合の診査・診断,3. エックス線所見（歯の異常）,5,順位 | 歯種,3
html/subject/矯正/02_診査検査_不正咬合の診査・診断.html,不正咬合の診査・診断,4. 模型分析,6,指標 | 計算式 | 基準値,2
html/subject/矯正/02_診査検査_口腔診査：アーチレングスディスクレパンシー.html,アーチレングスディスクレパンシー,定義と計算式,0,値 | 意味 | 臨床的状態,2
html/subject/矯正/02_診査検査_口腔診査：アーチレングスディスクレパンシー.html,アーチレングスディスクレパンシー,負のALDの改善方法（頻出）,1,選択肢 | 理由,4
html/subject/矯正/02_診査検査_口腔診査：アーチレングスディスクレパンシー.html,アーチレングスディスクレパンシー,連続抜去法,2,段階 | 時期 | 抜去歯,3
html/subject/矯正/02_診査検査_口腔診査：二態咬合.html,二態咬合,発生機序,0,原因 | 機序,2
html/subject/矯正/02_診査検査_口腔診査：二態咬合.html,二態咬合,臨床的重要性,2,ゴムの種類 | 二態咬合との関係,2
html/subject/矯正/02_診査検査_模型診査.html,模型診査,模型計測の項目,0,項目 | 計測部位,2
html/subject/矯正/02_診査検査_模型診査.html,模型診査,予測模型（セットアップモデル）,3,計測項目 | 意味,3
html/subject/矯正/02_診査検査_機能的検査.html,機能的検査,下顎位の種類,0,下顎位 | 定義,3
html/subject/矯正/02_診査検査_機能的検査.html,機能的検査,機能的検査の方法,1,検査法 | 目的・方法,3
html/subject/矯正/02_診査検査_機能的検査.html,機能的検査,混合歯列期の反対咬合,2,タイプ | 早期接触 | 対応,2
html/subject/矯正/02_診査検査_頭部エックス線規格写真.html,頭部エックス線規格写真,主な角度計測,2,計測項目 | 意味 | 標準値,4
html/subject/矯正/02_診査検査_頭部エックス線規格写真.html,頭部エックス線規格写真,主な角度計測,3,計測項目 | 意味 | 標準値,3
html/subject/矯正/02_診査検査_頭部エックス線規格写真.html,頭部エックス線規格写真,主な角度計測,4,計測項目 | 構成 | 標準値,3
html/subject/矯正/04_治療総論_固定.html,固定,3. 固定源の部位による分類,1,分類 | 固定源の位置 | 装置例,3
html/subject/矯正/04_治療総論_固定.html,固定,4. 加強固定の装置【頻出】,2,装置 | 分類 | 作用,4
html/subject/矯正/04_治療総論_固定.html,固定,4. 加強固定の装置【頻出】,3,装置 | 分類 | 作用,3
html/subject/矯正/04_治療総論_抜歯.html,抜歯,1. Tweedの三角【計算の基礎】,0,角度 | 定義 | 基準値（日本人）,3
html/subject/矯正/04_治療総論_抜歯.html,抜歯,2. Total Discrepancyの計算【頻出】,1,要素 | 計算式,3
html/subject/矯正/04_治療総論_抜歯.html,抜歯,3. 抜歯部位の選択【頻出】,2,症例 | 抜歯部位 | 理由,4
html/subject/矯正/04_治療総論_抜歯.html,抜歯,3. 抜歯部位の選択【頻出】,3,抜歯部位 | 適応,2
html/subject/矯正/04_治療総論_抜歯.html,抜歯,4. 抜歯と固定の関係,4,固定 | 空隙閉鎖の様式 | 適応,3
